UserID,TARGET,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61
259117,0,0.016612,-11972,-2808,29,1,1,0,1,0,2,2,17,0,0,0,0.608578061,0.833786999,0.0825,0.0619,0.1667,0.2083,0.0611,0.0672,0.0628,0,0,0.084,0.0643,0.9742,0.0268,0,0.1379,0.2083,0.0625,0.0735,0.0655,0,0,0.0833,0.0619,0.6511,0.0267,0,0.1379,0.1667,0.0621,0.0684,0.064,0,0,0,-2324,0,1,0,0,0,0,0,2,2
216347,0,0.072508,-15717,-2983,3,1,1,0,1,1,2,1,15,0,0,0,0.720701786,0.037900574,0.0742,0.0602,0.1667,0.2083,0.1089,0.0605,0.1019,0,0.1358,0.0756,0.0625,0.9702,0.0012,0.1208,0.1379,0.2083,0.1113,0.0661,0.1061,0,0.1438,0.0749,0.0602,0.5975,0.0012,0.12,0.1379,0.1667,0.1107,0.0616,0.1037,0.1387,0,0,-616,0,0,0,0,0,0,0,0,4
434733,0,0.011657,-14419,-4889,,1,1,0,1,1,2,1,11,1,0,0,0.689668059,,0.0124,0,0.0417,,0.0059,0.0101,0.0106,,0,0.0126,0,0.9692,0.0015,0,0.069,,0.006,0.011,0.0111,,0,0.0125,0,0.584,0.0015,0,0.069,0.0417,0.006,0.0103,0.0108,0,0,0,-1763,0,1,0,0,0,,,,
317310,0,0.008474,-14278,-380,,1,1,0,1,0,2,2,10,0,0,0,0.565085626,0.086731264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-535,0,1,0,0,0,0,0,0,0
200102,0,0.010006,-14579,-3201,,1,1,0,1,0,4,2,16,0,0,0,0.744823356,,0.1196,0,0.1667,0.2083,0,0.0975,0.1327,0,0.1129,0.1218,0,0.9876,0,0,0.2414,0.2083,0,0.1065,0.1383,0,0.1195,0.1207,0,0.8323,0,0,0.2414,0.1667,0,0.0992,0.1351,0.1153,0,0,-1183,0,1,0,0,0,,,,
388235,0,0.026392,-21075,-2549,,1,0,0,1,0,1,2,18,0,0,0,0.706831861,,0.0722,,0.1667,,0.0822,,0.0621,,,0.0735,,0.9786,,0,0.1379,,0.0841,,0.0647,,,0.0729,,,,0,0.1379,0.1667,0.0836,,0.0632,,0,0,-126,0,0,0,1,0,0,0,0,1
126993,0,0.00702,-16234,-4598,,1,1,0,1,0,2,2,9,0,1,1,0.221210698,0.379100485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-86,0,1,0,0,0,0,0,2,0
153136,0,0.030755,-20004,-3509,,1,0,0,1,0,2,2,11,0,0,0,0.529047556,0.863363382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0
204761,1,0.020246,-15161,-4950,,1,1,0,1,0,4,3,10,0,0,0,0.544564251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,-1093,0,0,0,0,0,,,,
127807,0,0.020713,-13626,-4596,12,1,1,1,1,0,3,3,11,0,0,0,0.666301465,0.429423684,0.0619,0.0472,0.1667,0.2083,0.0345,0.0504,0.0508,0,0,0.063,0.049,0.9742,0.0063,0,0.1034,0.2083,0.0352,0.0551,0.0529,0,0,0.0625,0.0472,0.6511,0.0063,0,0.1034,0.1667,0.0351,0.0513,0.0517,0,0,0,-1819,0,1,0,0,0,0,0,0,0
320384,0,0.031329,-24502,-4330,,1,0,0,1,0,2,2,7,0,0,0,0.641409819,0.472253343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0
407426,0,0.018634,-23504,-4198,,1,0,0,1,0,1,2,11,0,0,0,0.253694436,,0.0722,0.0595,0.1667,0.2083,0,0.0588,0.0633,0,0.0209,0.0735,0.0618,0.9777,0.0085,0,0.1379,0.2083,0,0.0643,0.066,0,0.0221,0.0729,0.0595,0.6981,0.0085,0,0.1379,0.1667,0,0.0599,0.0644,0.0213,0,0,-435,0,0,0,1,0,0,0,1,0
195133,1,0.031329,-13361,-4205,,1,1,0,1,0,3,2,8,0,0,0,0.00966121,,0.1124,0.05,0.3333,0.375,0.08,0.0908,0.1045,0.0039,0.0137,0.1145,0.0519,0.9821,0.0219,0.1208,0.1034,0.375,0.0818,0.0992,0.1089,0.0039,0.0145,0.1135,0.05,0.7585,0.0219,0.12,0.1034,0.3333,0.0814,0.0923,0.1064,0.014,0,0,-331,0,0,0,0,0,,,,
161235,0,0.01885,-16218,-4877,,1,1,1,1,0,2,2,15,0,0,0,0.294259987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-496,0,1,0,0,0,,,,
336910,0,0.01452,-19588,-3128,,1,0,0,1,0,2,2,10,0,0,0,0.619012412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,-1210,0,1,0,0,0,0,0,2,7
111801,1,0.020713,-17563,-1102,,1,1,0,1,0,3,3,7,0,0,0,0.497006061,0.076984469,0.1361,0.1196,0.1667,0.2083,0.1334,0.111,0.1358,0,0,0.1387,0.1241,0.9846,0.0262,0,0.3448,0.2083,0.1364,0.1212,0.1415,0,0,0.1374,0.1196,0.792,0.0261,0,0.3448,0.1667,0.1357,0.1129,0.1383,0,3,0,0,0,1,0,0,0,0,0,0,2
136911,0,0.020246,-22802,-4711,,1,0,0,1,0,2,3,13,0,0,0,0.544683565,,,,0.3333,,,,0.2545,,0.0244,,,0.9826,,0.282,0.2414,,,,0.2652,,0.0258,,,,,0.28,0.2414,0.3333,,,0.2591,0.0249,3,0,-2488,0,0,0,1,0,0,0,0,0
450425,0,0.072508,-17263,-766,,1,1,0,1,0,2,1,19,0,0,0,0.668563361,0.652896552,0.6639,0.4567,0.3333,0.375,0,0.5405,0.6365,0.0039,0,0.6765,0.474,0.9777,0.4322,0.725,0.6207,0.375,0,0.5904,0.6632,0.0039,0,0.6703,0.4567,0.6981,0.431,0.72,0.6207,0.3333,0,0.5498,0.648,0,1,0,-596,0,1,0,0,0,0,0,2,4
292312,0,0.028663,-8190,-595,,1,1,0,1,0,2,2,11,0,1,0,0.504927397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-271,0,0,0,0,0,,,,
181992,0,0.018634,-18648,-2191,5,1,1,0,1,0,2,2,9,0,0,0,0.540455749,0.176652579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-1334,0,1,0,0,0,0,1,1,1
334673,0,0.018029,-15111,-4876,64,1,1,0,1,1,4,3,6,0,0,0,0.430023257,0.753067392,0.0165,,0.0417,,0,,0.0079,,0,0.0168,,0.9742,,0,0.069,,0,,0.0082,,0,0.0167,,,,0,0.069,0.0417,0,,0.008,0,0,0,-1767,0,1,0,0,0,0,0,0,1
125205,0,0.010966,-15710,-602,,1,1,0,1,1,1,2,14,0,1,1,0.203522832,0.486653157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-194,0,1,0,0,0,0,0,0,0
426784,0,0.020713,-21497,-3935,18,1,0,0,1,0,2,3,7,0,0,0,0.784627648,0.681705878,0.0247,0,0.0417,0.0833,0.0367,0.0202,0.0168,0,0,0.0252,0,0.9742,0.0021,0,0.069,0.0833,0.0376,0.022,0.0175,0,0,0.025,0,0.6511,0.0021,0,0.069,0.0417,0.0374,0.0205,0.0171,0,0,0,-2528,0,0,0,1,0,0,0,0,1
149425,0,0.035792,-19336,-1709,,1,1,0,1,0,1,2,11,0,0,0,0.533763174,0.337672722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-609,0,1,0,0,0,0,0,0,4
400547,0,0.025164,-11529,-2905,,1,1,0,1,0,2,2,14,0,0,0,0.706664171,0.595456203,0,,,,,,0.0922,,,0,,0.9846,,0,0.069,,,,0.096,,,0,,,,0,0.069,,,,0.0938,,0,0,-1504,0,1,0,0,0,0,1,0,2
266786,0,0.009549,-13211,-3710,,1,1,0,1,0,3,2,11,0,0,0,0.636481182,0.586740009,0.0784,0.0557,0.3333,0.375,0.0623,0.0605,0.0804,0.0154,0.0042,0.0798,0.0578,0.9876,0.0115,0.0806,0.069,0.375,0.0637,0.0661,0.0837,0.0156,0.0044,0.0791,0.0557,0.8323,0.0115,0.08,0.069,0.3333,0.0633,0.0616,0.0818,0.0042,0,0,0,0,1,0,0,0,0,1,0,0
363211,0,0.010643,-13163,-4906,8,1,1,0,1,0,4,2,15,0,0,0,0.647592397,0.569148771,0.0376,0.032,0.1667,0.2083,0.0188,0.0303,0.0285,0.0019,0.0113,0.0347,0.0332,0.9737,0,0,0.069,0.2083,0.0138,0.0294,0.0266,0,0,0.038,0.032,0.6444,0,0,0.069,0.1667,0.0191,0.0308,0.029,0.0116,4,0,-2805,0,0,0,0,0,0,0,0,3
285686,0,0.014464,-12990,-257,17,1,1,0,1,0,2,2,10,0,1,0,0.415397725,0.70620511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,-498,0,0,0,0,0,0,0,0,3
383478,0,0.035792,-15740,-4820,21,1,1,0,1,0,3,2,16,0,0,0,0.587104916,0.652896552,0.1113,0,0.1667,,,,,,,0.1134,0,0.9767,,0,0.0345,,,,,,,0.1124,0,,,0,0.0345,0.1667,,,,,0,0,-2968,0,0,0,0,0,0,0,0,0
451166,0,0.028663,-18189,-1719,,1,1,0,1,0,2,2,16,0,0,0,0.600270302,0.792264474,0.0763,0.07,0.1667,0.2083,0.0606,0.0622,0.068,0,0,0.0777,0.0726,0.9866,0.0135,0,0.1724,0.2083,0.0619,0.068,0.0708,0,0,0.077,0.07,0.8189,0.0135,0,0.1724,0.1667,0.0616,0.0633,0.0692,0,0,0,-1687,0,1,0,0,0,0,0,1,1
437225,0,0.035792,-23475,-3990,22,1,0,0,1,0,1,2,16,0,0,0,0.481826998,0.434733249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,2
428185,0,0.01452,-11427,-4105,10,1,1,1,1,0,3,2,8,0,0,0,0.42713138,0.728141299,0.1541,0.0871,0.3542,0.3958,0.0775,0.1244,0.1554,0.0174,0.0332,0.104,0.0641,0.9891,0,0.1208,0.1034,0.375,0.0498,0.0882,0.1046,0.0117,0.0215,0.1556,0.0871,0.8994,0.0191,0.16,0.1379,0.3542,0.0789,0.1266,0.1582,0.0339,2,1,-1242,0,0,0,0,0,0,0,0,1
330891,0,0.026392,-19928,-3469,,1,1,1,1,0,2,2,10,0,0,0,0.672981997,0.45432106,0.1134,0.0975,0.1667,,0.1252,,0.1044,,0.0336,0.1155,0.1012,0.9791,,0,0.2759,,0.1281,,0.1087,,0.0356,0.1145,0.0975,,,0,0.2759,0.1667,0.1274,,0.1063,0.0343,4,0,-1130,0,1,0,0,0,0,0,0,3
279855,0,0.019101,-15212,-4284,,1,1,1,1,0,2,2,16,0,1,0,0.175435612,0.656158373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-704,0,1,0,0,0,0,0,0,1
179265,0,0.00702,-22380,-4088,7,1,1,0,1,0,2,2,16,0,0,0,0.766846221,0.483050188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,-2062,0,1,0,0,0,0,0,0,0
222080,0,0.010032,-8858,-1187,,1,1,0,1,0,2,2,7,0,0,0,0.259879139,,0.0093,0,0.0417,0.0833,0.0424,0.0076,0.0077,0,0,0.0095,0,0.9697,0.001,0,0.0345,0.0833,0.0434,0.0083,0.008,0,0,0.0094,0,0.5907,0.001,0,0.0345,0.0417,0.0432,0.0077,0.0079,0,1,1,-714,0,1,0,0,0,,,,
192610,0,0.00712,-23720,-4512,,1,0,0,1,0,1,2,10,0,0,0,0.580686937,0.754406173,0.1577,0.1296,0.1667,,0.0766,,0.0408,,0.0212,0.1607,0.1345,0.9791,,0,0.1724,,0.0783,,0.0425,,0.0224,0.1593,0.1296,,,0,0.1724,0.1667,0.0779,,0.0415,0.0216,6,2,-1395,0,0,0,1,0,0,0,1,4
174330,0,0.010276,-17836,-1247,,1,1,0,1,0,2,2,10,0,0,0,0.62248733,0.071532676,0.0907,0,0.1667,,,,0.0833,,0.0137,0.0924,0,0.9796,,0,0.2069,,,,0.0868,,0.0145,0.0916,0,,,0,0.2069,0.1667,,,0.0848,0.0139,0,0,-1941,0,0,0,0,0,0,0,0,1
346691,0,0.032561,-23729,-4661,9,1,1,0,1,0,2,1,11,0,0,0,0.674870513,,0.0423,0,0.125,0.1667,0.0407,0.0303,0.0706,0.0193,0.0288,0.0431,0,0.9116,0.0106,0,0.1724,0.1667,0.0416,0.0331,0.0735,0.0195,0.0305,0.0427,0,0,0.0106,0,0.1724,0.125,0.0414,0.0308,0.0718,0.0294,0,0,-465,0,0,0,0,0,,,,
315850,0,0.031329,-9163,-1844,,1,0,0,1,0,1,2,10,0,0,0,0.629715423,,0.2082,0.1739,0.1667,0.2083,0.1403,0.1681,0.2002,0.0077,0.0916,0.2122,0.1805,0.9811,0.0312,0,0.3793,0.2083,0.1435,0.1837,0.2086,0.0078,0.097,0.2103,0.1739,0.7451,0.0311,0,0.3793,0.1667,0.1428,0.171,0.2038,0.0936,0,0,-1363,0,0,0,0,0,0,0,0,1
433333,0,0.072508,-20602,-3854,,1,1,0,1,0,1,1,17,0,0,0,0.175141618,,0.0268,0.0818,0.1979,,0,,0.0743,,0.0732,0.0042,0.0841,0.9692,,0,0.069,,0,,0.0556,,0.044,0.0057,0.0817,,,0,0.069,0.1667,0,,0.0625,0.0836,0,0,-1366,0,0,0,0,0,,,,
451545,0,0.018801,-23189,-3464,,1,0,0,1,0,2,2,9,0,0,0,0.197833649,0.50107516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0
420518,0,0.018801,-12355,-3583,,1,1,0,1,0,3,2,7,0,0,0,0.726514012,0.447178578,0.0825,0,0.1667,0.2083,0.0144,0.0672,0.0497,0,0,0.084,0,0.9906,0.0514,0,0.0345,0.2083,0.0148,0.0735,0.0518,0,0,0.0833,0,0.8725,0.0513,0,0.0345,0.1667,0.0147,0.0684,0.0506,0,2,1,-1248,0,1,0,0,0,0,0,0,5
455667,0,0.035792,-24779,-3052,,1,0,0,1,0,2,2,11,0,0,0,0.357342234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-2016,0,0,0,1,0,,,,
399014,0,0.031329,-16562,-106,,1,1,1,1,0,1,2,15,0,0,0,0.698517344,0.54065445,0.1124,0.0766,0.3333,0.375,,0.0908,0.1167,0.0039,0.0094,0.1145,0.0795,0.9881,0.0257,0.1208,0.1034,0.375,,0.0992,0.1216,0.0039,0.0099,0.1135,0.0766,0.839,0.0256,0.12,0.1034,0.3333,,0.0923,0.1188,0.0096,0,0,-2621,0,0,0,0,0,1,0,2,2
396195,1,0.009549,-16182,-3860,,1,1,0,0,0,2,2,13,0,0,0,0.063361294,0.102782014,0.2375,0.0857,0.3333,0.375,0.0792,0.1914,0.1155,0.0103,0.0029,0.1817,0.0666,0.9831,0.0278,0.0403,0.0345,0.375,0.0563,0.157,0.0901,0.0078,0.001,0.1801,0.0642,0.7853,0.0278,0.04,0.0345,0.3333,0.0838,0.1462,0.0886,0.001,1,0,-3,0,1,0,0,0,0,2,0,0
323783,0,0.025164,-18199,-1740,,1,1,0,1,0,2,2,8,0,0,0,0.633475583,0.448962273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,-1405,0,1,0,0,0,0,1,0,3
241119,0,0.006296,-13263,-4605,,1,1,0,1,0,2,3,14,0,0,0,0.624335511,0.461482391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-2093,0,1,0,0,0,1,1,1,5
175611,0,0.032561,-9715,-698,6,1,1,0,1,0,2,1,18,0,0,0,0.658260932,0.522697317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1096,0,1,0,0,0,0,0,0,1
193498,1,0.025164,-12801,-4655,9,1,1,0,1,0,2,2,10,0,1,1,0.355015477,0.282248434,0.1113,0.065,0.3333,0.375,0.0321,0.0908,0.1151,0,0,0.1134,0.0675,0.9861,0.0359,0.1208,0.1034,0.375,0.0328,0.0992,0.12,0,0,0.1124,0.065,0.8121,0.0358,0.12,0.1034,0.3333,0.0326,0.0923,0.1172,0,9,0,-1224,0,1,0,0,0,0,1,0,8
170726,0,0.030755,-9214,-1764,17,1,1,1,1,0,1,2,16,0,0,0,0.637497544,0.7136314,0.1701,0.0647,0.3333,,0.0562,,0.0863,,0,0.1733,0.0672,0.9901,,0.0403,0.0345,,0.0575,,0.09,,0,0.1718,0.0647,,,0.04,0.0345,0.3333,0.0572,,0.0879,0,0,0,-5,0,0,0,0,0,0,0,0,0
131985,0,0.022625,-18698,-2228,,1,1,1,1,0,1,2,9,0,1,0,0.620249355,0.347418227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-405,0,1,0,0,0,0,0,2,3
434456,0,0.031329,-12851,-1997,4,1,1,1,1,0,3,2,8,0,0,0,0.668049532,0.461482391,0.0371,0.0409,0.0833,,0.0393,,0.0254,,0,0.0378,0.0424,0.9682,,0,0.1034,,0.0402,,0.0264,,0,0.0375,0.0409,,,0,0.1034,0.0833,0.04,,0.0258,0,0,0,-670,0,1,0,0,0,0,0,0,1
336735,0,0.010032,-17862,-1299,0,1,0,0,1,0,2,2,7,0,0,0,0.499241986,0.572682505,0.1485,0.1121,0.3333,0.0417,0.1164,0.121,0.1517,0,0,0.0756,0.059,0.9846,0.0176,0.0806,0.069,0.0417,0.0597,0.0661,0.0791,0,0,0.1499,0.1121,0.792,0.0357,0.16,0.1379,0.3333,0.1184,0.1231,0.1544,0,0,0,-258,0,0,0,1,0,0,0,2,0
323589,0,0.018634,-11266,-3775,,1,1,0,1,0,3,2,19,0,0,0,0.660216064,0.323311245,0.1299,0.1058,0.3333,0.375,0.0771,0.1042,0.1422,0.0077,0.0108,0.1324,0.1098,0.9806,0.102,0.1611,0.1379,0.375,0.0788,0.1139,0.1482,0.0078,0.0114,0.1312,0.1058,0.7383,0.1017,0.16,0.1379,0.3333,0.0784,0.106,0.1448,0.011,1,0,-2210,0,0,1,0,0,1,0,0,0
119858,0,0.005313,-10238,-2657,23,1,1,0,1,0,2,2,13,0,1,0,0.536412435,0.656158373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,-955,0,1,0,0,0,0,0,0,3
350109,0,0.072508,-19439,-2731,5,1,1,0,1,0,2,1,18,1,0,0,0.723785687,,0.101,0.0441,0.5417,0.5833,0,0.0824,0.0843,0,0,0.1029,0.0458,0.9801,0.0241,0.0806,0.0345,0.5833,0,0.09,0.0879,0,0,0.102,0.0441,0.7316,0.0241,0.08,0.0345,0.5417,0,0.0838,0.0859,0,0,0,-794,0,1,0,0,0,0,0,0,1
174932,0,0.01885,-19204,-2755,11,1,0,0,1,0,2,2,13,0,0,0,0.717995553,0.786266615,,,,,,,0.0658,,,,,0.9826,,,,,,,0.0685,,,,,,,,,,,,0.0669,,1,1,-2728,0,0,0,1,0,0,0,1,1
219117,0,0.018801,-20597,-3980,14,1,1,1,1,0,2,2,13,0,0,0,0.420120952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-125,0,0,0,0,0,,,,
166754,0,0.020713,-12166,-4723,9,1,1,0,1,0,2,3,12,0,0,0,0.102563538,0.7136314,0.2969,0.0794,0.3333,0.0417,0.0556,0.2446,0.0758,0,0,0.3025,0.0824,0.9866,0.0853,0.0806,0.0345,0.0417,0.0569,0.2672,0.079,0,0,0.2998,0.0794,0.8189,0.0851,0.08,0.0345,0.3333,0.0566,0.2488,0.0772,0,0,0,-4,0,1,0,0,0,0,0,0,0
222772,0,0.026392,-11376,-1178,1,1,1,1,1,0,2,2,16,0,0,0,0.685166676,0.517296581,0.0371,0.0256,0.3333,,0.0414,,0.0411,,0,0.0378,0.0265,0.9841,,0.0403,0.0345,,0.0423,,0.0428,,0,0.0375,0.0256,,,0.04,0.0345,0.3333,0.0421,,0.0418,0,3,0,-1034,0,1,0,0,0,1,0,0,0
402539,0,0.018801,-23597,-1293,,1,0,0,1,0,2,2,8,0,0,0,0.633663423,0.622922,0.2227,0.1206,0.3333,,0.1337,,0.2252,,0.0009,0.2269,0.1251,0.9786,,0.2417,0.2069,,0.1367,,0.2346,,0.001,0.2248,0.1206,,,0.24,0.2069,0.3333,0.136,,0.2292,0.001,13,0,-192,0,0,0,0,0,0,2,0,2
282370,0,0.026392,-12990,-2645,7,1,1,0,1,0,4,2,13,0,0,0,0.702558867,0.394495405,1,0.6077,0.3333,0,0.8698,,0.6451,,0.0036,1,0.6307,0.9816,,1,0.931,0,0.8896,,0.6721,,0.0038,1,0.6077,0.7518,,1,0.931,0.3333,0.8849,,0.6567,0.0036,1,0,-1637,0,1,0,0,0,0,0,0,2
322385,0,0.014464,-11091,-2205,,1,1,0,1,0,5,2,8,0,0,0,0.582240893,0.65452928,0.1113,0.0971,0.2083,0.25,0.0478,0.0908,0.0878,0,0.0473,0.1134,0.1008,0.9901,,0,0.1034,0.25,0.0489,0.0992,0.0915,0,0.0501,0.1124,0.0971,0.8658,,0,0.1034,0.2083,0.0486,0.0923,0.0894,0.0483,4,0,-696,0,1,0,0,0,0,0,0,3
302959,0,0.010556,-21154,-4204,,1,0,0,1,0,1,3,9,0,0,0,0.51026727,0.773895694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1780,0,1,0,0,0,1,0,0,6
310442,0,0.006305,-12253,-3114,,1,1,0,1,0,2,3,12,0,0,0,0.481876135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-435,0,0,1,0,0,,,,
438268,0,0.005002,-18432,-1967,,1,1,0,1,0,2,3,18,0,0,0,0.403932958,0.780143638,0.1237,0.1128,0.25,0.2083,0.1,0.0504,0.092,0,0.004,0.063,0.0666,0.9871,0.0095,0,0.1379,0.2083,0.077,0.0551,0.0642,0,0,0.1249,0.1128,0.8256,0.0095,0.1,0.1552,0.25,0.1017,0.0513,0.0937,0.004,0,0,-2793,0,0,0,1,0,0,0,0,2
248610,0,0.007274,-24116,-4375,,1,0,0,1,0,2,2,12,0,0,0,0.59930971,0.531686143,0.1134,0.0627,0.3333,,,0.0925,0.1255,0,0,0.1155,0.0651,0.9831,0.0216,0.1208,0.1034,,,0.101,0.1308,0,0,0.1145,0.0627,0.7719,0.0215,0.12,0.1034,0.3333,,0.0941,0.1278,0,2,0,-1517,0,1,0,0,0,0,0,0,4
327236,0,0.010643,-18165,-1618,,1,1,0,1,0,2,2,12,0,0,0,0.601062341,,0.0619,0.0632,0.1667,0.2083,0.0366,0.0504,0.0502,0,0,0.063,0.0656,0.9762,0.0053,0,0.1034,0.2083,0.0374,0.0551,0.0523,0,0,0.0625,0.0632,0.678,0.0053,0,0.1034,0.1667,0.0372,0.0513,0.0511,0,,,-370,0,0,0,0,0,0,0,8,0
183853,0,0.00712,-13962,-4630,8,1,1,1,1,0,2,2,14,0,1,1,0.468929865,0.50107516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-428,0,1,0,0,0,0,0,0,2
307926,0,0.035792,-17087,-625,,1,1,1,1,0,2,2,11,0,0,0,0.760989977,0.252598698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-692,0,1,0,0,0,0,1,0,1
259608,0,0.007274,-22847,-4518,,1,0,0,1,0,3,2,11,0,0,0,0.611059965,0.331250865,0.0825,,0.1667,0.2083,,,,,,0.084,,0.9861,,0,0.2069,0.2083,,,,,,0.0833,,0.8121,,0,0.2069,0.1667,,,,,0,0,0,0,1,0,0,0,0,0,0,0
117456,0,0.020713,-15254,-4483,,1,1,0,1,0,2,3,9,0,0,0,0.645213265,0.590233339,0.0082,0,0.0417,0.0833,0.0306,0.0067,0.0107,0,0,0.0084,0,0.9687,0.0013,0,0.0345,0.0833,0.0313,0.0073,0.0111,0,0,0.0083,0,0.5773,0.0013,0,0.0345,0.0417,0.0311,0.0068,0.0109,0,5,0,-1735,0,1,0,0,0,0,0,0,3
114184,0,0.026392,-13829,-4318,9,1,1,0,1,0,3,2,12,0,0,0,0.564478237,0.631354537,0.132,,0.1667,,,,0.058,,0,0.1345,,0.9841,,0,0.069,,,,0.0605,,0,0.1332,,,,0,0.069,0.1667,,,0.0591,0,1,1,-747,0,1,0,0,0,0,2,0,6
117542,0,0.018634,-20739,-4161,,1,1,0,1,0,1,2,15,0,1,1,0.400231887,0.673830078,,,,,,,0.0558,,,,,0.9757,,,,,,,0.0582,,,,,,,,,,,,0.0568,,1,0,-901,0,1,0,0,0,0,0,0,4
157729,0,0.019689,-19003,-2274,,1,1,0,1,0,2,2,11,0,1,1,0.622353711,0.570916542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,2
263060,0,0.04622,-15676,-2067,3,1,1,0,1,0,3,1,15,0,0,0,0.69971332,0.678567689,0.1381,0.0292,0.4304,0.4721,0.0463,0.1121,0.1413,0.0025,0.0161,0.084,0,0.9876,0.0155,0.0806,0.0345,0.4167,0.0244,0.0735,0.0857,0.0039,0,0.0854,0.0342,0.8524,0.0315,0.08,0.069,0.375,0.053,0.0693,0.0878,0.002,1,0,-642,0,1,0,0,0,0,1,0,3
377425,0,0.019689,-19240,-2783,13,1,1,0,1,0,2,2,12,0,0,0,0.518979289,0.72094415,0.0845,0.0195,0.375,0,0.0686,0.0689,0.0873,0,0,0.0861,0.0203,0.9965,0.0248,0.0806,0.069,0,0.0701,0.0753,0.0909,0,0,0.0854,0.0195,0.953,0.0248,0.08,0.069,0.375,0.0698,0.0701,0.0888,0,1,0,-2431,0,1,0,0,0,1,0,0,5
334752,0,0.018209,-15805,-2330,17,1,1,0,1,0,2,3,9,0,1,1,0.498547693,0.511891802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-1560,0,1,0,0,0,0,0,0,1
181260,0,0.04622,-9519,-2188,10,1,1,1,1,0,4,1,16,1,1,1,0.728265834,0.785052026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-674,0,0,0,0,0,0,0,0,1
128477,0,0.00702,-16337,-4867,,1,1,0,1,0,1,2,16,0,0,0,0.755154944,0.758393062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-3167,0,1,0,0,0,0,0,1,5
261459,0,0.018209,-22444,-4618,,1,0,0,1,0,2,3,11,0,0,0,0.331963509,0.698667555,0.2866,0.2038,0.3333,0.375,0.1043,0.2303,0.2821,0.0154,0.0027,0.292,0.2115,0.9841,0.1422,0.3222,0.2759,0.375,0.1067,0.2516,0.2939,0.0156,0.0028,0.2894,0.2038,0.7853,0.1418,0.32,0.2759,0.3333,0.1062,0.2343,0.2872,0.0027,1,0,0,0,1,0,0,0,0,0,0,1
179338,0,0.028663,-8072,-733,,1,1,0,1,0,1,2,12,0,0,0,0.406167328,,0.1856,0.1377,0.3333,,0.0268,,0.1977,,0,0.1891,0.1429,0.9861,,0.2014,0.1724,,0.0274,,0.206,,0,0.1874,0.1377,,,0.2,0.1724,0.3333,0.0273,,0.2013,0,1,0,-374,0,0,0,0,0,0,0,0,0
